date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:38:42	132469/132469	---MCZ	200	added ('OK')	text/html	date:Thu,%2019%20Dec%202024%2003:21:20%20GMT	https://www.laserteam.pro/2023/02/gem-of-day-verasity-vra.html	C:/My%20Web%20Sites/demo2/www.laserteam.pro/2023/02/gem-of-day-verasity-vra.html	(from https://www.laserteam.pro/search?updated-max=2023-02-14T06:34:00-08:00&max-results=3&start=36&by-date=false)
22:38:43	132813/132813	---MCZ	200	added ('OK')	text/html	date:Thu,%2019%20Dec%202024%2003:21:20%20GMT	https://www.laserteam.pro/2023/02/is-token-burning-magical-solution.html	C:/My%20Web%20Sites/demo2/www.laserteam.pro/2023/02/is-token-burning-magical-solution.html	(from https://www.laserteam.pro/search?updated-max=2023-02-14T06:34:00-08:00&max-results=3&start=36&by-date=false)
22:38:45	130472/130472	---MCZ	200	added ('OK')	text/html	date:Thu,%2019%20Dec%202024%2003:21:20%20GMT	https://www.laserteam.pro/2023/02/metamask-warns-users-against-namecheap.html	C:/My%20Web%20Sites/demo2/www.laserteam.pro/2023/02/metamask-warns-users-against-namecheap.html	(from https://www.laserteam.pro/search?updated-max=2023-02-14T06:34:00-08:00&max-results=3&start=36&by-date=false)
22:38:46	127936/127936	---MCZ	200	added ('OK')	text/html	date:Thu,%2019%20Dec%202024%2003:21:20%20GMT	https://www.laserteam.pro/search?updated-max=2023-02-13T07:57:00-08:00&max-results=3&start=39&by-date=false	C:/My%20Web%20Sites/demo2/www.laserteam.pro/searchebea.html	(from https://www.laserteam.pro/search?updated-max=2023-02-14T06:34:00-08:00&max-results=3&start=36&by-date=false)
22:38:46	34/34	---M--	403	error ('Forbidden')	text/html	date:Thu,%2009%20Jan%202025%2020:38:44%20GMT	https://www.laserteam.pro/feeds/7855205874099791855/comments/default	C:/My%20Web%20Sites/demo2/www.laserteam.pro/feeds/7855205874099791855/comments/default.93.delayed	(from https://www.laserteam.pro/2023/02/gem-of-day-verasity-vra.html)
22:38:48	34/34	---M--	403	error ('Forbidden')	text/html	date:Thu,%2009%20Jan%202025%2020:38:45%20GMT	https://www.laserteam.pro/feeds/8567771622989915106/comments/default	C:/My%20Web%20Sites/demo2/www.laserteam.pro/feeds/8567771622989915106/comments/default.94.delayed	(from https://www.laserteam.pro/2023/02/is-token-burning-magical-solution.html)
22:38:49	34/34	---M--	403	error ('Forbidden')	text/html	date:Thu,%2009%20Jan%202025%2020:38:47%20GMT	https://www.laserteam.pro/feeds/2131640167864489278/comments/default	C:/My%20Web%20Sites/demo2/www.laserteam.pro/feeds/2131640167864489278/comments/default.95.delayed	(from https://www.laserteam.pro/2023/02/metamask-warns-users-against-namecheap.html)
22:38:52	134100/134100	---MCZ	200	added ('OK')	text/html	date:Thu,%2019%20Dec%202024%2003:21:20%20GMT	https://www.laserteam.pro/2022/10/xrp-price-prediction-3-reasons-why-xrp.html	C:/My%20Web%20Sites/demo2/www.laserteam.pro/2022/10/xrp-price-prediction-3-reasons-why-xrp.html	(from https://www.laserteam.pro/search?updated-max=2023-02-13T07:57:00-08:00&max-results=3&start=39&by-date=false)
22:38:55	155979/155979	---MCZ	200	added ('OK')	text/html	date:Thu,%2019%20Dec%202024%2003:21:20%20GMT	https://www.laserteam.pro/2022/10/the-coolest-nft-projects-in-2022.html	C:/My%20Web%20Sites/demo2/www.laserteam.pro/2022/10/the-coolest-nft-projects-in-2022.html	(from https://www.laserteam.pro/search?updated-max=2023-02-13T07:57:00-08:00&max-results=3&start=39&by-date=false)
22:38:58	131647/131647	---MCZ	200	added ('OK')	text/html	date:Thu,%2019%20Dec%202024%2003:21:20%20GMT	https://www.laserteam.pro/2022/10/mit-researcher-says-satoshi-nakamoto.html	C:/My%20Web%20Sites/demo2/www.laserteam.pro/2022/10/mit-researcher-says-satoshi-nakamoto.html	(from https://www.laserteam.pro/search?updated-max=2023-02-13T07:57:00-08:00&max-results=3&start=39&by-date=false)
22:38:58	34/34	---M--	403	error ('Forbidden')	text/html	date:Thu,%2009%20Jan%202025%2020:38:55%20GMT	https://www.laserteam.pro/feeds/7525001052468327340/comments/default	C:/My%20Web%20Sites/demo2/www.laserteam.pro/feeds/7525001052468327340/comments/default.99.delayed	(from https://www.laserteam.pro/2022/10/xrp-price-prediction-3-reasons-why-xrp.html)
22:38:59	34/34	---M--	403	error ('Forbidden')	text/html	date:Thu,%2009%20Jan%202025%2020:38:57%20GMT	https://www.laserteam.pro/feeds/5543087152137937099/comments/default	C:/My%20Web%20Sites/demo2/www.laserteam.pro/feeds/5543087152137937099/comments/default.9a.delayed	(from https://www.laserteam.pro/2022/10/the-coolest-nft-projects-in-2022.html)
22:39:01	34/34	---M--	403	error ('Forbidden')	text/html	date:Thu,%2009%20Jan%202025%2020:38:59%20GMT	https://www.laserteam.pro/feeds/8058502115672529005/comments/default	C:/My%20Web%20Sites/demo2/www.laserteam.pro/feeds/8058502115672529005/comments/default.9b.delayed	(from https://www.laserteam.pro/2022/10/mit-researcher-says-satoshi-nakamoto.html)
